hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,3,1.0,0.1,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.05,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.2,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.2,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.1,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.2,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.05,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.05,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.03,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.03,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.03,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,1.0,0.03,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.05,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.2,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.1,0.2,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.1,0.1,4,0.05169177287614396,0.0523551490403128,1.0,0.037936388810996896,0.039230892653220995,1.0,0.005918284467675408,0.025569655181824896,8.734249453279073,1.483648822842256,0.0,0.0,AAPL
multiday,3,0.5,0.05,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,10,0.5,0.05,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,3,0.5,0.2,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,10,0.5,0.2,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,3,1.0,0.2,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,5,1.0,0.1,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,10,0.5,0.1,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,3,1.0,0.1,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,5,0.5,0.05,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,5,1.0,0.03,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,5,1.0,0.2,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,10,0.5,0.03,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,3,1.0,0.05,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,5,0.5,0.1,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,3,0.5,0.1,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,10,1.0,0.05,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
multiday,5,0.5,0.2,0.05,4,0.05000000000000002,0.050000000000000044,1.0,0.03707397347993183,0.042519640883199594,1.0,5.551115123125783e-17,0.018651804160237814,900719925474099.5,1.9876883309211804,0.0,0.0,AAPL
