hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,3,short,1.0,0.05,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,0.5,0.01,0.2,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.1,0.2,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,0.5,0.1,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.2,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.1,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,0.5,0.05,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,0.5,0.1,0.2,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.05,0.2,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.2,0.2,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,0.5,0.01,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.01,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,1.0,0.01,0.2,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
multiday,3,short,0.5,0.2,0.1,1,0.058214329058618786,0.058214329058618786,1.0,0.06762996691870116,0.06762996691870116,1.0,,,,,0.0,0.0,AAPL
