hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,10,1.0,0.05,0.1,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.2,0.2,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.05,0.2,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.03,0.2,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.03,0.1,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.1,0.1,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.1,0.2,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,1.0,0.2,0.1,2,0.051100982283055596,0.051100982283055596,1.0,0.03613745958973624,0.03613745958973624,0.5,0.050733225288425776,0.06817026843812815,1.0072488392476344,0.5301058719247215,0.0,0.0,TMUS
multiday,10,0.5,0.2,0.2,5,0.03187622036128557,0.02179724449928022,0.8,0.024188537184558778,-0.011880611532915752,0.4,0.03700789175746414,0.057976181194673015,0.8613357542815563,0.4172150818857534,-0.011129735165940291,-0.04117408174798509,TMUS
multiday,10,0.5,0.1,0.1,5,0.03187622036128557,0.02179724449928022,0.8,0.024188537184558778,-0.011880611532915752,0.4,0.03700789175746414,0.057976181194673015,0.8613357542815563,0.4172150818857534,-0.011129735165940291,-0.04117408174798509,TMUS
multiday,10,0.5,0.1,0.2,5,0.03187622036128557,0.02179724449928022,0.8,0.024188537184558778,-0.011880611532915752,0.4,0.03700789175746414,0.057976181194673015,0.8613357542815563,0.4172150818857534,-0.011129735165940291,-0.04117408174798509,TMUS
multiday,10,0.5,0.2,0.1,5,0.03187622036128557,0.02179724449928022,0.8,0.024188537184558778,-0.011880611532915752,0.4,0.03700789175746414,0.057976181194673015,0.8613357542815563,0.4172150818857534,-0.011129735165940291,-0.04117408174798509,TMUS
multiday,3,1.5,0.1,0.2,1,0.014980580728684911,0.014980580728684911,1.0,0.023610974724932565,0.023610974724932565,1.0,,,,,0.0,0.0,TMUS
