hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,5,long,1.5,0.03,0.2,3,0.07190905984682801,0.07205599780400762,1.0,0.05865786019655209,0.05603388926820463,1.0,0.03787550299772828,0.035866592028401846,1.8985638250438817,1.6354456021386816,0.0,0.0,FDX
multiday,5,long,1.5,0.1,0.2,3,0.07190905984682801,0.07205599780400762,1.0,0.05865786019655209,0.05603388926820463,1.0,0.03787550299772828,0.035866592028401846,1.8985638250438817,1.6354456021386816,0.0,0.0,FDX
multiday,5,long,1.5,0.2,0.2,3,0.07190905984682801,0.07205599780400762,1.0,0.05865786019655209,0.05603388926820463,1.0,0.03787550299772828,0.035866592028401846,1.8985638250438817,1.6354456021386816,0.0,0.0,FDX
multiday,5,long,1.5,0.05,0.2,3,0.07190905984682801,0.07205599780400762,1.0,0.05865786019655209,0.05603388926820463,1.0,0.03787550299772828,0.035866592028401846,1.8985638250438817,1.6354456021386816,0.0,0.0,FDX
multiday,5,long,1.5,0.05,0.1,3,0.06867209981407174,0.07205599780400762,1.0,0.05124886945764976,0.05603388926820463,1.0,0.03314963822025598,0.025026512480636056,2.071579163482691,2.047783105908301,0.0,0.0,FDX
multiday,5,long,1.5,0.03,0.1,3,0.06867209981407174,0.07205599780400762,1.0,0.05124886945764976,0.05603388926820463,1.0,0.03314963822025598,0.025026512480636056,2.071579163482691,2.047783105908301,0.0,0.0,FDX
multiday,5,long,1.5,0.1,0.1,3,0.06867209981407174,0.07205599780400762,1.0,0.05124886945764976,0.05603388926820463,1.0,0.03314963822025598,0.025026512480636056,2.071579163482691,2.047783105908301,0.0,0.0,FDX
multiday,5,long,1.5,0.2,0.1,3,0.06867209981407174,0.07205599780400762,1.0,0.05124886945764976,0.05603388926820463,1.0,0.03314963822025598,0.025026512480636056,2.071579163482691,2.047783105908301,0.0,0.0,FDX
multiday,3,long,1.5,0.2,0.1,3,0.062284203374578295,0.0472755970354104,1.0,0.04930011091719888,0.03860219287827826,1.0,0.03288887403082106,0.02103813913181411,1.8937773095001693,2.343368422858593,0.0,0.0,FDX
multiday,3,long,1.5,0.03,0.1,3,0.062284203374578295,0.0472755970354104,1.0,0.04930011091719888,0.03860219287827826,1.0,0.03288887403082106,0.02103813913181411,1.8937773095001693,2.343368422858593,0.0,0.0,FDX
