hold_type,hold_value,threshold,stop_loss,profit_target,event_date,stock_ret,market_ret,excess_ret,n_trades,ticker
intraday,5,0.5,0.01,0.01,2022-03-17,-0.005216620448243003,-0.0010226612170237681,-0.004193959231219235,1,FDX
intraday,5,0.5,0.01,0.01,2023-03-16,-0.0012142795652154703,-0.0012630450868822418,4.8765521666771505e-05,1,FDX
intraday,5,0.5,0.01,0.01,2023-06-20,0.0005499838805359536,-0.002797138664710208,0.0033471225452461617,1,FDX
intraday,5,0.5,0.01,0.01,2024-03-21,-0.0009069661980674049,3.8309772823152954e-05,-0.0009452759708905578,1,FDX
intraday,5,0.5,0.01,0.01,2024-06-25,2.451265560776683e-05,0.003347495815630097,-0.0033229831600223303,1,FDX
intraday,5,0.5,0.01,0.01,2025-03-20,-0.0021692042776871867,0.0008410127941309575,-0.0030102170718181442,1,FDX
intraday,5,0.5,0.01,0.01,2025-06-24,-0.007589224668398731,-0.0012995344705629686,-0.006289690197835762,1,FDX
intraday,5,0.5,0.01,0.03,2022-03-17,-0.005216620448243003,-0.0010226612170237681,-0.004193959231219235,1,FDX
intraday,5,0.5,0.01,0.03,2023-03-16,-0.0012142795652154703,-0.0012630450868822418,4.8765521666771505e-05,1,FDX
intraday,5,0.5,0.01,0.03,2023-06-20,0.0005499838805359536,-0.002797138664710208,0.0033471225452461617,1,FDX
intraday,5,0.5,0.01,0.03,2024-03-21,-0.0009069661980674049,3.8309772823152954e-05,-0.0009452759708905578,1,FDX
intraday,5,0.5,0.01,0.03,2024-06-25,2.451265560776683e-05,0.003347495815630097,-0.0033229831600223303,1,FDX
intraday,5,0.5,0.01,0.03,2025-03-20,-0.0021692042776871867,0.0008410127941309575,-0.0030102170718181442,1,FDX
intraday,5,0.5,0.01,0.03,2025-06-24,-0.007589224668398731,-0.0012995344705629686,-0.006289690197835762,1,FDX
intraday,5,0.5,0.01,0.05,2022-03-17,-0.005216620448243003,-0.0010226612170237681,-0.004193959231219235,1,FDX
intraday,5,0.5,0.01,0.05,2023-03-16,-0.0012142795652154703,-0.0012630450868822418,4.8765521666771505e-05,1,FDX
intraday,5,0.5,0.01,0.05,2023-06-20,0.0005499838805359536,-0.002797138664710208,0.0033471225452461617,1,FDX
intraday,5,0.5,0.01,0.05,2024-03-21,-0.0009069661980674049,3.8309772823152954e-05,-0.0009452759708905578,1,FDX
intraday,5,0.5,0.01,0.05,2024-06-25,2.451265560776683e-05,0.003347495815630097,-0.0033229831600223303,1,FDX
intraday,5,0.5,0.01,0.05,2025-03-20,-0.0021692042776871867,0.0008410127941309575,-0.0030102170718181442,1,FDX
intraday,5,0.5,0.01,0.05,2025-06-24,-0.007589224668398731,-0.0012995344705629686,-0.006289690197835762,1,FDX
intraday,5,0.5,0.01,0.1,2022-03-17,-0.005216620448243003,-0.0010226612170237681,-0.004193959231219235,1,FDX
intraday,5,0.5,0.01,0.1,2023-03-16,-0.0012142795652154703,-0.0012630450868822418,4.8765521666771505e-05,1,FDX
