hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
intraday,180,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,5,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,5,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,3,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,10,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,10,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,15,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,15,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,10,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,5,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,3,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,15,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,15,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,3,1.0,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.2,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
multiday,10,1.0,0.1,0.1,1,0.09999999999999998,0.09999999999999998,1.0,0.11243203526818524,0.11243203526818524,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.2,0.2,1,0.06462284958094411,0.06462284958094411,1.0,0.07705488484912937,0.07705488484912937,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.2,0.2,1,0.06462284958094411,0.06462284958094411,1.0,0.07705488484912937,0.07705488484912937,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.1,0.2,1,0.06462284958094411,0.06462284958094411,1.0,0.07705488484912937,0.07705488484912937,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.1,0.2,1,0.06462284958094411,0.06462284958094411,1.0,0.07705488484912937,0.07705488484912937,1.0,,,,,0.0,0.0,FLY
multiday,5,0.5,0.1,0.2,2,0.04999999999999999,0.04999999999999999,0.5,0.07150565361089994,0.07150565361089994,0.5,0.2121320343559642,0.2241552452116265,0.23570226039551587,0.31900058168788764,0.0,0.0,FLY
multiday,10,0.5,0.1,0.2,2,0.04999999999999999,0.04999999999999999,0.5,0.07150565361089994,0.07150565361089994,0.5,0.2121320343559642,0.2241552452116265,0.23570226039551587,0.31900058168788764,0.0,0.0,FLY
intraday,60,0.5,0.1,0.1,2,0.05688705234159769,0.05688705234159769,1.0,0.06573535939253694,0.06573535939253694,1.0,0.06097091529239389,0.06603907234108235,0.9330194908308083,0.9954010112834902,0.0,0.0,FLY
intraday,60,0.5,0.2,0.1,2,0.05688705234159769,0.05688705234159769,1.0,0.06573535939253694,0.06573535939253694,1.0,0.06097091529239389,0.06603907234108235,0.9330194908308083,0.9954010112834902,0.0,0.0,FLY
intraday,120,1.0,0.2,0.2,1,0.0520291133656815,0.0520291133656815,1.0,0.06446114863386676,0.06446114863386676,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.2,0.2,1,0.0520291133656815,0.0520291133656815,1.0,0.06446114863386676,0.06446114863386676,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.1,0.2,1,0.0520291133656815,0.0520291133656815,1.0,0.06446114863386676,0.06446114863386676,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.1,0.2,1,0.0520291133656815,0.0520291133656815,1.0,0.06446114863386676,0.06446114863386676,1.0,,,,,0.0,0.0,FLY
intraday,15,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,3,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,3,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,3,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,15,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,10,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,30,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,3,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,10,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,15,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,15,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,10,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,10,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,390,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,30,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,5,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,390,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,5,1.0,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,5,1.5,0.1,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
multiday,5,1.0,0.2,0.05,1,0.050000000000000044,0.050000000000000044,1.0,0.062432035268185304,0.062432035268185304,1.0,,,,,0.0,0.0,FLY
intraday,390,1.0,0.2,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
intraday,390,1.0,0.1,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.2,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.1,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.1,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.1,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.2,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.2,0.2,1,0.049404499338332686,0.049404499338332686,1.0,0.061836534606517946,0.061836534606517946,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.1,0.2,1,0.04896338773709763,0.04896338773709763,1.0,0.06139542300528289,0.06139542300528289,1.0,,,,,0.0,0.0,FLY
intraday,30,1.5,0.2,0.2,1,0.04896338773709763,0.04896338773709763,1.0,0.06139542300528289,0.06139542300528289,1.0,,,,,0.0,0.0,FLY
intraday,30,1.5,0.1,0.2,1,0.04896338773709763,0.04896338773709763,1.0,0.06139542300528289,0.06139542300528289,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.2,0.2,1,0.04896338773709763,0.04896338773709763,1.0,0.06139542300528289,0.06139542300528289,1.0,,,,,0.0,0.0,FLY
intraday,120,0.5,0.2,0.1,2,0.05017217630853993,0.05017217630853993,1.0,0.05902048335947918,0.05902048335947918,1.0,0.07046718404799822,0.07553534109668668,0.711993490109744,0.7813625053196204,0.0,0.0,FLY
intraday,120,0.5,0.1,0.1,2,0.05017217630853993,0.05017217630853993,1.0,0.05902048335947918,0.05902048335947918,1.0,0.07046718404799822,0.07553534109668668,0.711993490109744,0.7813625053196204,0.0,0.0,FLY
intraday,180,0.5,0.2,0.1,2,0.045867768595041325,0.045867768595041325,0.5,0.05471607564598058,0.05471607564598058,0.5,0.07655453581441131,0.08162269286309977,0.5991515474176092,0.6703537181473803,0.0,0.0,FLY
intraday,180,0.5,0.1,0.1,2,0.045867768595041325,0.045867768595041325,0.5,0.05471607564598058,0.05471607564598058,0.5,0.07655453581441131,0.08162269286309977,0.5991515474176092,0.6703537181473803,0.0,0.0,FLY
intraday,15,1.0,0.1,0.2,1,0.042020291133656795,0.042020291133656795,1.0,0.054452326401842055,0.054452326401842055,1.0,,,,,0.0,0.0,FLY
intraday,15,1.5,0.1,0.2,1,0.042020291133656795,0.042020291133656795,1.0,0.054452326401842055,0.054452326401842055,1.0,,,,,0.0,0.0,FLY
intraday,15,1.5,0.2,0.2,1,0.042020291133656795,0.042020291133656795,1.0,0.054452326401842055,0.054452326401842055,1.0,,,,,0.0,0.0,FLY
intraday,15,1.0,0.2,0.2,1,0.042020291133656795,0.042020291133656795,1.0,0.054452326401842055,0.054452326401842055,1.0,,,,,0.0,0.0,FLY
intraday,30,0.5,0.2,0.1,2,0.04552341597796139,0.04552341597796139,0.5,0.05437172302890064,0.05437172302890064,0.5,0.07704152395572442,0.08210968100441288,0.5908945415477969,0.6621840733491402,0.0,0.0,FLY
intraday,30,0.5,0.1,0.1,2,0.04552341597796139,0.04552341597796139,0.5,0.05437172302890064,0.05437172302890064,0.5,0.07704152395572442,0.08210968100441288,0.5908945415477969,0.6621840733491402,0.0,0.0,FLY
intraday,15,0.5,0.1,0.1,2,0.045236455463728176,0.045236455463728176,0.5,0.05408476251466743,0.05408476251466743,0.5,0.07744734740681859,0.08251550445550705,0.5840930254990951,0.6554496984724891,0.0,0.0,FLY
intraday,15,0.5,0.2,0.1,2,0.045236455463728176,0.045236455463728176,0.5,0.05408476251466743,0.05408476251466743,0.5,0.07744734740681859,0.08251550445550705,0.5840930254990951,0.6554496984724891,0.0,0.0,FLY
intraday,60,0.5,0.1,0.2,2,0.03919847713206975,0.03919847713206975,1.0,0.048046784183009006,0.048046784183009006,1.0,0.03595549233202297,0.04102364938071143,1.0901944206492895,1.1711972218054234,0.0,0.0,FLY
intraday,60,0.5,0.2,0.2,2,0.03919847713206975,0.03919847713206975,1.0,0.048046784183009006,0.048046784183009006,1.0,0.03595549233202297,0.04102364938071143,1.0901944206492895,1.1711972218054234,0.0,0.0,FLY
intraday,180,1.5,0.1,0.2,1,0.03440670489633879,0.03440670489633879,1.0,0.04683874016452405,0.04683874016452405,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.2,0.2,1,0.03440670489633879,0.03440670489633879,1.0,0.04683874016452405,0.04683874016452405,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.1,0.2,1,0.03440670489633879,0.03440670489633879,1.0,0.04683874016452405,0.04683874016452405,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.2,0.2,1,0.03440670489633879,0.03440670489633879,1.0,0.04683874016452405,0.04683874016452405,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,60,1.5,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,30,1.5,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,390,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,30,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,390,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,390,1.5,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,180,1.5,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,1,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,120,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,1,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,180,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,30,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,60,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,120,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,3,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,10,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
intraday,15,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,5,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,10,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,3,1.0,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,5,1.5,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,5,1.0,0.1,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
multiday,10,1.5,0.2,0.03,1,0.030000000000000027,0.030000000000000027,1.0,0.042432035268185286,0.042432035268185286,1.0,,,,,0.0,0.0,FLY
