hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
intraday,390,long,1.5,0.05,0.1,2,0.07242990654205617,0.07242990654205617,1.0,0.07051211302366112,0.07051211302366112,1.0,0.038990000084118036,0.03506112824738672,1.8576534082019496,2.0111193378072976,0.0,0.0,PL
multiday,5,short,1.5,0.2,0.2,4,0.07515373083472351,0.05976124318205206,0.75,0.06970974412957501,0.040719109525253316,0.5,0.1003984213584094,0.10141291813867147,0.7485549057234118,0.6873852504101527,0.0,-0.0005561024701292716,PL
multiday,5,short,1.0,0.2,0.2,4,0.07515373083472351,0.05976124318205206,0.75,0.06970974412957501,0.040719109525253316,0.5,0.1003984213584094,0.10141291813867147,0.7485549057234118,0.6873852504101527,0.0,-0.0005561024701292716,PL
intraday,180,long,1.0,0.05,0.1,3,0.06998341625207301,0.10000000000000009,1.0,0.06966457119614729,0.09883897472537306,1.0,0.05199024812105593,0.052291869478065654,1.346087367944872,1.3322256766010017,0.0,0.0,PL
intraday,180,long,1.0,0.1,0.1,3,0.06998341625207301,0.10000000000000009,1.0,0.06966457119614729,0.09883897472537306,1.0,0.05199024812105593,0.052291869478065654,1.346087367944872,1.3322256766010017,0.0,0.0,PL
intraday,180,long,1.0,0.2,0.1,3,0.06998341625207301,0.10000000000000009,1.0,0.06966457119614729,0.09883897472537306,1.0,0.05199024812105593,0.052291869478065654,1.346087367944872,1.3322256766010017,0.0,0.0,PL
intraday,390,long,1.0,0.1,0.1,3,0.06998341625207301,0.10000000000000009,1.0,0.06966457119614729,0.09883897472537306,1.0,0.05199024812105593,0.052291869478065654,1.346087367944872,1.3322256766010017,0.0,0.0,PL
intraday,390,long,1.0,0.2,0.1,3,0.06998341625207301,0.10000000000000009,1.0,0.06966457119614729,0.09883897472537306,1.0,0.05199024812105593,0.052291869478065654,1.346087367944872,1.3322256766010017,0.0,0.0,PL
intraday,390,long,1.0,0.05,0.1,3,0.06998341625207301,0.10000000000000009,1.0,0.06966457119614729,0.09883897472537306,1.0,0.05199024812105593,0.052291869478065654,1.346087367944872,1.3322256766010017,0.0,0.0,PL
multiday,1,short,0.5,0.05,0.2,3,0.06961611648878958,0.11960784313725481,0.6666666666666666,0.06906181101743399,0.12268135935434821,0.6666666666666666,0.10405465803555367,0.10765752981687937,0.6690341192126447,0.6414954080304929,0.0,0.0,PL
multiday,10,short,1.5,0.2,0.2,4,0.07843578488305888,0.1435924369747899,0.75,0.06856977817569021,0.13124782289618048,0.75,0.17613872192338884,0.1854397255521418,0.4453068810001606,0.3697685486296183,-0.17344173441734423,-0.19665438506447752,PL
multiday,10,short,1.0,0.2,0.2,4,0.07843578488305888,0.1435924369747899,0.75,0.06856977817569021,0.13124782289618048,0.75,0.17613872192338884,0.1854397255521418,0.4453068810001606,0.3697685486296183,-0.17344173441734423,-0.19665438506447752,PL
multiday,1,long,1.5,0.2,0.1,2,0.07216066481994465,0.07216066481994465,1.0,0.0681476213177844,0.0681476213177844,1.0,0.03937076537908483,0.046262768159418904,1.8328489203890104,1.4730554186241411,0.0,0.0,PL
intraday,180,long,1.5,0.1,0.1,2,0.06962616822429912,0.06962616822429912,1.0,0.06770837470590407,0.06770837470590407,1.0,0.04295508483843517,0.039026213001703856,1.620906313796855,1.7349460656853375,0.0,0.0,PL
intraday,180,long,1.5,0.2,0.1,2,0.06962616822429912,0.06962616822429912,1.0,0.06770837470590407,0.06770837470590407,1.0,0.04295508483843517,0.039026213001703856,1.620906313796855,1.7349460656853375,0.0,0.0,PL
intraday,180,long,1.5,0.03,0.1,2,0.06962616822429912,0.06962616822429912,1.0,0.06770837470590407,0.06770837470590407,1.0,0.04295508483843517,0.039026213001703856,1.620906313796855,1.7349460656853375,0.0,0.0,PL
intraday,180,long,1.5,0.05,0.1,2,0.06962616822429912,0.06962616822429912,1.0,0.06770837470590407,0.06770837470590407,1.0,0.04295508483843517,0.039026213001703856,1.620906313796855,1.7349460656853375,0.0,0.0,PL
intraday,120,long,1.5,0.05,0.2,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.03,0.2,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.05,0.1,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.03,0.1,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.1,0.1,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.1,0.2,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.2,0.1,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
intraday,120,long,1.5,0.2,0.2,2,0.06918962657280414,0.06918962657280414,1.0,0.06734325397359642,0.06734325397359642,1.0,0.022512297942764853,0.018684430538585407,3.0734146620088043,3.604244391314211,0.0,0.0,PL
multiday,5,short,0.5,0.1,0.2,3,0.07046413502109701,0.11139240506329118,0.6666666666666666,0.06550021640720345,0.0819943215206359,0.6666666666666666,0.154130926379118,0.1518579979813011,0.457170644960476,0.43132543084934366,0.0,0.0,PL
multiday,3,short,1.0,0.2,0.2,4,0.06263787958324218,0.059939624712702866,0.75,0.06422624683690234,0.04365999418234068,0.5,0.1163354418677087,0.11060811291591778,0.5384247360702948,0.5806648820211401,0.0,-0.0034262806435632065,PL
