hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,10,0.5,0.2,0.2,7,0.12634141261644724,0.17344173441734423,0.8571428571428571,0.13082693577450252,0.15022908377021094,0.8571428571428571,0.1002581766824414,0.08414215664227313,1.2601606851142138,1.5548322148516798,-0.07202216066481992,-0.031648823517058666,PL
multiday,10,0.5,0.1,0.2,7,0.09560388214719583,0.17344173441734423,0.7142857142857143,0.09621978558950064,0.15022908377021094,0.7142857142857143,0.1386098661109806,0.13487819007460772,0.6897336014353319,0.7133828348102594,-0.10000000000000009,-0.10067944500071524,PL
multiday,5,0.5,0.2,0.1,7,0.10000000000000005,0.10000000000000009,1.0,0.09609461531448694,0.10013954786491763,1.0,5.887846720064156e-17,0.010219641961838452,1698413779340207.0,9.402933652012218,0.0,0.0,PL
multiday,3,0.5,0.2,0.1,7,0.10000000000000005,0.10000000000000009,1.0,0.09609461531448694,0.10013954786491763,1.0,5.887846720064156e-17,0.010219641961838452,1698413779340207.0,9.402933652012218,0.0,0.0,PL
multiday,10,0.5,0.2,0.1,7,0.10000000000000005,0.10000000000000009,1.0,0.09609461531448694,0.10013954786491763,1.0,5.887846720064156e-17,0.010219641961838452,1698413779340207.0,9.402933652012218,0.0,0.0,PL
multiday,3,1.0,0.2,0.2,7,0.09554878516443963,0.10632911392405076,0.8571428571428571,0.09250669690776658,0.09074626900824456,0.7142857142857143,0.09681961143071258,0.09271742519290499,0.9868742887159551,0.9977271986932341,-0.06932773109243695,-0.04214601285735897,PL
multiday,1,0.5,0.2,0.1,7,0.09204590423426992,0.09999999999999998,1.0,0.09065140088598635,0.10013954786491763,1.0,0.021044559300513764,0.024460918589183863,4.373857533430162,3.7059687908070065,0.0,0.0,PL
multiday,3,0.5,0.2,0.2,7,0.0916773178783382,0.10632911392405076,0.7142857142857143,0.08863522962166516,0.09074626900824456,0.7142857142857143,0.10109245032543691,0.09781636865548655,0.9068661169376199,0.906139032147495,-0.08193846644348801,-0.0681933610147587,PL
multiday,10,0.5,0.05,0.2,7,0.08906310491676342,0.17344173441734423,0.5714285714285714,0.08332442331251688,0.15022908377021094,0.5714285714285714,0.1304200768259982,0.12747892706992142,0.6828941301390906,0.6536329197908446,-0.050000000000000044,-0.05487598049607789,PL
multiday,5,1.0,0.2,0.1,7,0.08687572590011616,0.09999999999999998,1.0,0.08159158188588209,0.09934415170707944,0.8571428571428571,0.0347235654065388,0.03757641095293992,2.501924122220369,2.171351116743588,0.0,-0.0005561024701292716,PL
multiday,10,1.0,0.2,0.2,7,0.0767866313543489,0.09578544061302674,0.7142857142857143,0.08127215451240419,0.130022496932102,0.7142857142857143,0.14763241088388004,0.14841229333433023,0.5201204186440148,0.5476106640931785,-0.17344173441734423,-0.19665438506447752,PL
multiday,3,1.0,0.2,0.1,7,0.08765001935733645,0.09999999999999998,1.0,0.08118155643253437,0.09934415170707944,0.8571428571428571,0.03267497747694948,0.038623261597426344,2.6824814009181503,2.101882468619478,0.0,-0.0034262806435632065,PL
multiday,1,1.0,0.2,0.1,7,0.08240595069187735,0.09999999999999998,1.0,0.08101144734359378,0.09934415170707944,1.0,0.03024005854918322,0.031888060540809025,2.7250592308824455,2.5404946544152054,0.0,0.0,PL
multiday,1,1.0,0.2,0.2,7,0.08174797696399146,0.07088122605363978,1.0,0.08040801693810527,0.07174156445341029,1.0,0.04412286479748039,0.04636396059222888,1.8527350238749598,1.7342784333136234,0.0,0.0,PL
multiday,5,1.5,0.2,0.1,6,0.08468834688346884,0.09999999999999998,1.0,0.07863282024901586,0.09763178368441988,0.8333333333333334,0.0375057372539972,0.040259758078821345,2.2580104561054353,1.9531369288177782,0.0,-0.0005561024701292716,PL
multiday,3,1.5,0.2,0.1,6,0.08559168925022585,0.09999999999999998,1.0,0.0781544572201102,0.09763178368441988,0.8333333333333334,0.03529300939240444,0.0413900427001019,2.4251740138840754,1.8882429715376396,0.0,-0.0034262806435632065,PL
multiday,1,1.5,0.2,0.1,6,0.07947360914052355,0.09999999999999998,1.0,0.07795599661634617,0.09763178368441988,1.0,0.032017571780035864,0.03379049483558066,2.4821872716180895,2.3070392131180095,0.0,0.0,PL
multiday,5,1.0,0.2,0.2,7,0.08079551372671538,0.034482758620689724,0.8571428571428571,0.07658766620869538,0.044497979992378034,0.7142857142857143,0.090603526466138,0.09128702825944712,0.8917480022911883,0.8389764424253724,-0.018907563025210017,-0.011587059221694784,PL
multiday,3,1.5,0.2,0.2,6,0.0781402493585129,0.10579613590939385,0.8333333333333334,0.0752157638142235,0.08353968698889591,0.6666666666666666,0.09329075404508555,0.08834264902311395,0.837599075689208,0.8514094228094073,-0.06932773109243695,-0.04214601285735897,PL
