hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,5,1.5,0.03,0.1,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
multiday,5,1.5,0.03,0.2,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
intraday,15,1.5,0.2,0.05,2,0.0333875739644971,0.0333875739644971,1.0,0.03463827661482577,0.03463827661482577,1.0,0.023493518203328175,0.0222775478868029,1.4211398086714528,1.5548514042402888,0.0,0.0,ORLA
intraday,15,1.5,0.03,0.05,2,0.0333875739644971,0.0333875739644971,1.0,0.03463827661482577,0.03463827661482577,1.0,0.023493518203328175,0.0222775478868029,1.4211398086714528,1.5548514042402888,0.0,0.0,ORLA
intraday,15,1.5,0.1,0.05,2,0.0333875739644971,0.0333875739644971,1.0,0.03463827661482577,0.03463827661482577,1.0,0.023493518203328175,0.0222775478868029,1.4211398086714528,1.5548514042402888,0.0,0.0,ORLA
intraday,15,1.5,0.05,0.05,2,0.0333875739644971,0.0333875739644971,1.0,0.03463827661482577,0.03463827661482577,1.0,0.023493518203328175,0.0222775478868029,1.4211398086714528,1.5548514042402888,0.0,0.0,ORLA
intraday,390,1.0,0.01,0.2,5,0.03601342281879194,-0.009999999999999898,0.4,0.03399163869183817,-0.00788947649313465,0.4,0.09208218295435247,0.09330928818141145,0.3911008803586328,0.36428997964009535,-0.010000000000000009,-0.01751193351463387,ORLA
multiday,1,1.0,0.01,0.2,5,0.03601342281879194,-0.009999999999999898,0.4,0.03399163869183817,-0.00788947649313465,0.4,0.09208218295435247,0.09330928818141145,0.3911008803586328,0.36428997964009535,-0.010000000000000009,-0.01751193351463387,ORLA
intraday,120,1.0,0.1,0.2,5,0.036740707380158756,0.030201342281879096,0.6,0.033949241466519856,0.024801629071626308,0.8,0.07513903348952172,0.07715201344441122,0.4889696563009733,0.44003053129625214,-0.06041131105398456,-0.06792324456861842,ORLA
intraday,120,1.0,0.2,0.2,5,0.036740707380158756,0.030201342281879096,0.6,0.033949241466519856,0.024801629071626308,0.8,0.07513903348952172,0.07715201344441122,0.4889696563009733,0.44003053129625214,-0.06041131105398456,-0.06792324456861842,ORLA
intraday,180,1.0,0.05,0.2,5,0.036716935056730106,0.028523489932885893,0.6,0.033757034624675344,0.023123776722633105,0.8,0.0719983726865158,0.07389844844887487,0.5099689574457095,0.45680302270526635,-0.050000000000000044,-0.057511933514633906,ORLA
intraday,30,1.5,0.05,0.05,2,0.03239644970414213,0.03239644970414213,1.0,0.0336471523544708,0.0336471523544708,1.0,0.024895179574319175,0.0236792092577939,1.3013141603349168,1.4209575998994137,0.0,0.0,ORLA
intraday,30,1.5,0.03,0.05,2,0.03239644970414213,0.03239644970414213,1.0,0.0336471523544708,0.0336471523544708,1.0,0.024895179574319175,0.0236792092577939,1.3013141603349168,1.4209575998994137,0.0,0.0,ORLA
intraday,30,1.5,0.1,0.05,2,0.03239644970414213,0.03239644970414213,1.0,0.0336471523544708,0.0336471523544708,1.0,0.024895179574319175,0.0236792092577939,1.3013141603349168,1.4209575998994137,0.0,0.0,ORLA
intraday,30,1.5,0.2,0.05,2,0.03239644970414213,0.03239644970414213,1.0,0.0336471523544708,0.0336471523544708,1.0,0.024895179574319175,0.0236792092577939,1.3013141603349168,1.4209575998994137,0.0,0.0,ORLA
